"","Source","Target","Weight","Type","Modularity Class"
"1810","48","79","13","Undirected","5"
"1811","48","80","35","Undirected","5"
"1812","48","85","22","Undirected","5"
"1813","48","87","52","Undirected","5"
"1814","48","89","52","Undirected","5"
"1815","48","93","47","Undirected","5"
"1816","48","101","135","Undirected","5"
"1817","48","104","59","Undirected","5"
"1818","48","110","20","Undirected","5"
"1819","48","111","23","Undirected","5"
"1820","49","55","89","Undirected","3"
"1821","49","56","13","Undirected","3"
"1822","49","65","68","Undirected","3"
"1823","49","69","59","Undirected","3"
"1824","49","70","55","Undirected","3"
"1825","49","72","63","Undirected","3"
"1826","49","73","103","Undirected","3"
"1827","49","78","28","Undirected","3"
"1828","49","79","14","Undirected","3"
"1829","49","100","187","Undirected","3"
"1830","49","101","75","Undirected","3"
"1831","49","111","1","Undirected","3"
"1832","5","16","60","Undirected","2"
"1833","5","18","62","Undirected","2"
"1834","5","19","12","Undirected","2"
"1835","5","20","23","Undirected","2"
"1836","5","21","28","Undirected","2"
"1837","5","23","37","Undirected","2"
"1838","5","24","29","Undirected","2"
"1839","5","25","22","Undirected","2"
"1840","5","26","13","Undirected","2"
"1841","5","28","41","Undirected","2"
"1842","5","29","168","Undirected","2"
"1843","5","33","16","Undirected","2"
"1844","5","34","14","Undirected","2"
"1845","5","35","112","Undirected","2"
"1846","5","36","56","Undirected","2"
"1847","5","37","48","Undirected","2"
"1848","5","40","11","Undirected","2"
"1849","5","41","42","Undirected","2"
"1850","5","42","48","Undirected","2"
"1851","5","45","31","Undirected","2"
"1852","5","47","33","Undirected","2"
"1853","5","48","34","Undirected","2"
"1854","5","51","76","Undirected","2"
"1855","5","54","50","Undirected","2"
"1856","5","55","15","Undirected","2"
"1857","5","56","45","Undirected","2"
"1858","5","58","25","Undirected","2"
"1859","5","64","56","Undirected","2"
"1860","5","70","31","Undirected","2"
"1861","5","78","124","Undirected","2"
"1862","5","79","78","Undirected","2"
"1863","5","80","26","Undirected","2"
"1864","5","85","49","Undirected","2"
"1865","5","86","27","Undirected","2"
"1866","5","87","19","Undirected","2"
"1867","5","94","64","Undirected","2"
"1868","5","101","20","Undirected","2"
"1869","5","110","30","Undirected","2"
"1870","5","111","81","Undirected","2"
"1871","50","51","55","Undirected","8"
"1872","50","54","49","Undirected","8"
"1873","50","55","45","Undirected","8"
"1874","50","56","26","Undirected","8"
"1875","50","65","23","Undirected","8"
"1876","50","69","40","Undirected","8"
"1877","50","70","30","Undirected","8"
"1878","50","75","25","Undirected","8"
"1879","50","78","37","Undirected","8"
"1880","50","80","13","Undirected","8"
"1881","50","86","26","Undirected","8"
"1882","50","87","19","Undirected","8"
"1883","50","90","55","Undirected","8"
"1884","50","93","17","Undirected","8"
"1885","50","94","16","Undirected","8"
"1886","50","96","36","Undirected","8"
"1887","50","101","33","Undirected","8"
"1888","50","103","30","Undirected","8"
"1889","50","104","21","Undirected","8"
"1890","50","110","59","Undirected","8"
"1891","50","111","2","Undirected","8"
"1892","50","112","89","Undirected","8"
"1893","50","113","58","Undirected","8"
"1894","51","54","38","Undirected","5"
"1895","51","55","12","Undirected","5"
"1896","51","56","48","Undirected","5"
"1897","51","61","40","Undirected","5"
"1898","51","63","20","Undirected","5"
"1899","51","70","23","Undirected","5"
"1900","51","72","43","Undirected","5"
"1901","51","77","40","Undirected","5"
"1902","51","78","36","Undirected","5"
"1903","51","79","44","Undirected","5"
"1904","51","80","20","Undirected","5"
"1905","51","85","18","Undirected","5"
"1906","51","87","29","Undirected","5"
"1907","51","90","169","Undirected","5"
"1908","51","91","27","Undirected","5"
"1909","51","93","13","Undirected","5"
"1910","51","94","48","Undirected","5"
"1911","51","96","28","Undirected","5"
"1912","51","99","35","Undirected","5"
"1913","51","101","155","Undirected","5"
"1914","51","104","33","Undirected","5"
"1915","51","109","23","Undirected","5"
"1916","51","110","11","Undirected","5"
"1917","51","111","14","Undirected","5"
"1918","51","115","85","Undirected","5"
"1919","52","56","54","Undirected","2"
"1920","52","60","158","Undirected","2"
"1921","52","69","163","Undirected","2"
"1922","52","70","31","Undirected","2"
"1923","52","72","57","Undirected","2"
"1924","52","78","57","Undirected","2"
"1925","52","79","20","Undirected","2"
"1926","52","80","26","Undirected","2"
"1927","52","88","95","Undirected","2"
"1928","52","93","69","Undirected","2"
"1929","52","99","91","Undirected","2"
"1930","52","101","34","Undirected","2"
"1931","52","111","2","Undirected","2"
"1932","53","56","19","Undirected","4"
"1933","53","70","48","Undirected","4"
"1934","53","79","21","Undirected","4"
"1935","53","98","126","Undirected","4"
"1936","53","101","48","Undirected","4"
"1937","53","111","4","Undirected","4"
"1938","54","56","18","Undirected","4"
"1939","54","68","120","Undirected","4"
"1940","54","70","31","Undirected","4"
"1941","54","75","52","Undirected","4"
"1942","54","77","105","Undirected","4"
"1943","54","78","19","Undirected","4"
"1944","54","79","59","Undirected","4"
"1945","54","80","52","Undirected","4"
"1946","54","83","88","Undirected","4"
"1947","54","85","146","Undirected","4"
"1948","54","91","73","Undirected","4"
"1949","54","94","32","Undirected","4"
"1950","54","96","75","Undirected","4"
"1951","54","101","57","Undirected","4"
"1952","54","102","158","Undirected","4"
"1953","54","110","30","Undirected","4"
"1954","54","111","10","Undirected","4"
"1955","55","56","66","Undirected","2"
"1956","55","58","61","Undirected","2"
"1957","55","70","65","Undirected","2"
"1958","55","71","94","Undirected","2"
"1959","55","72","44","Undirected","2"
"1960","55","75","64","Undirected","2"
"1961","55","76","56","Undirected","2"
"1962","55","77","32","Undirected","2"
"1963","55","78","47","Undirected","2"
"1964","55","79","30","Undirected","2"
"1965","55","80","96","Undirected","2"
"1966","55","83","27","Undirected","2"
"1967","55","85","5","Undirected","2"
"1968","55","86","33","Undirected","2"
"1969","55","87","106","Undirected","2"
"1970","55","93","11","Undirected","2"
"1971","55","94","29","Undirected","2"
"1972","55","98","37","Undirected","2"
"1973","55","100","39","Undirected","2"
"1974","55","101","106","Undirected","2"
"1975","55","103","19","Undirected","2"
"1976","55","104","66","Undirected","2"
"1977","55","107","68","Undirected","2"
"1978","55","109","19","Undirected","2"
"1979","55","110","9","Undirected","2"
"1980","55","111","31","Undirected","2"
"1981","56","57","20","Undirected","2"
"1982","56","58","18","Undirected","2"
"1983","56","60","57","Undirected","2"
"1984","56","63","39","Undirected","2"
"1985","56","64","81","Undirected","2"
"1986","56","65","25","Undirected","2"
"1987","56","66","19","Undirected","2"
"1988","56","67","33","Undirected","2"
"1989","56","68","43","Undirected","2"
"1990","56","70","116","Undirected","2"
"1991","56","71","55","Undirected","2"
"1992","56","72","88","Undirected","2"
"1993","56","73","26","Undirected","2"
"1994","56","74","51","Undirected","2"
"1995","56","75","28","Undirected","2"
"1996","56","78","62","Undirected","2"
"1997","56","79","74","Undirected","2"
"1998","56","80","85","Undirected","2"
"1999","56","82","26","Undirected","2"
"2000","56","83","32","Undirected","2"
"2001","56","84","33","Undirected","2"
"2002","56","85","61","Undirected","2"
"2003","56","86","58","Undirected","2"
"2004","56","87","91","Undirected","2"
"2005","56","88","17","Undirected","2"
"2006","56","89","28","Undirected","2"
"2007","56","90","40","Undirected","2"
"2008","56","91","39","Undirected","2"
"2009","56","92","33","Undirected","2"
"2010","56","93","81","Undirected","2"
"2011","56","94","29","Undirected","2"
"2012","56","98","22","Undirected","2"
"2013","56","99","49","Undirected","2"
"2014","56","100","70","Undirected","2"
"2015","56","101","83","Undirected","2"
"2016","56","103","44","Undirected","2"
"2017","56","104","102","Undirected","2"
"2018","56","106","22","Undirected","2"
"2019","56","107","81","Undirected","2"
"2020","56","110","43","Undirected","2"
"2021","56","111","55","Undirected","2"
"2022","56","116","51","Undirected","2"
"2023","56","117","29","Undirected","2"
"2024","56","118","47","Undirected","2"
"2025","57","61","118","Undirected","5"
"2026","57","72","64","Undirected","5"
"2027","57","79","22","Undirected","5"
"2028","57","85","18","Undirected","5"
"2029","57","101","19","Undirected","5"
"2030","57","106","134","Undirected","5"
"2031","57","111","7","Undirected","5"
"2032","58","63","53","Undirected","8"
"2033","58","64","56","Undirected","8"
"2034","58","70","38","Undirected","8"
"2035","58","72","14","Undirected","8"
"2036","58","75","52","Undirected","8"
"2037","58","78","67","Undirected","8"
"2038","58","79","10","Undirected","8"
"2039","58","80","26","Undirected","8"
"2040","58","84","91","Undirected","8"
"2041","58","85","65","Undirected","8"
"2042","58","86","27","Undirected","8"
"2043","58","87","39","Undirected","8"
"2044","58","89","38","Undirected","8"
"2045","58","94","48","Undirected","8"
"2046","58","98","60","Undirected","8"
"2047","58","101","37","Undirected","8"
"2048","58","104","22","Undirected","8"
"2049","58","109","31","Undirected","8"
"2050","58","110","75","Undirected","8"
"2051","58","111","37","Undirected","8"
"2052","58","116","71","Undirected","8"
"2053","59","70","48","Undirected","5"
"2054","59","78","60","Undirected","5"
"2055","59","85","51","Undirected","5"
"2056","59","101","126","Undirected","5"
"2057","59","106","378","Undirected","5"
"2058","59","111","6","Undirected","5"
"2059","6","18","36","Undirected","2"
"2060","6","19","7","Undirected","2"
"2061","6","21","44","Undirected","2"
"2062","6","23","29","Undirected","2"
"2063","6","28","22","Undirected","2"
"2064","6","32","67","Undirected","2"
"2065","6","33","22","Undirected","2"
"2066","6","55","48","Undirected","2"
"2067","6","70","24","Undirected","2"
"2068","6","71","243","Undirected","2"
"2069","6","72","45","Undirected","2"
"2070","6","78","60","Undirected","2"
"2071","6","101","9","Undirected","2"
"2072","60","70","73","Undirected","2"
"2073","60","82","112","Undirected","2"
"2074","60","99","144","Undirected","2"
"2075","60","111","6","Undirected","2"
"2076","61","70","16","Undirected","5"
"2077","61","72","30","Undirected","5"
"2078","61","79","21","Undirected","5"
"2079","61","101","18","Undirected","5"
"2080","61","106","126","Undirected","5"
"2081","61","111","4","Undirected","5"
"2082","62","70","24","Undirected","5"
"2083","62","101","162","Undirected","5"
"2084","63","70","8","Undirected","8"
"2085","63","72","15","Undirected","8"
"2086","63","77","56","Undirected","8"
"2087","63","78","31","Undirected","8"
"2088","63","79","42","Undirected","8"
"2089","63","80","28","Undirected","8"
"2090","63","84","98","Undirected","8"
"2091","63","85","35","Undirected","8"
"2092","63","86","57","Undirected","8"
"2093","63","89","123","Undirected","8"
"2094","63","92","98","Undirected","8"
"2095","63","101","34","Undirected","8"
"2096","63","104","23","Undirected","8"
"2097","63","110","96","Undirected","8"
"2098","63","111","20","Undirected","8"
"2099","64","70","17","Undirected","5"
"2100","64","72","32","Undirected","5"
"2101","64","80","29","Undirected","5"
"2102","64","85","91","Undirected","5"
"2103","64","87","43","Undirected","5"
"2104","64","91","81","Undirected","5"
"2105","64","94","36","Undirected","5"
"2106","64","101","26","Undirected","5"
"2107","64","106","134","Undirected","5"
"2108","64","110","67","Undirected","5"
"2109","64","111","4","Undirected","5"
"2110","65","66","49","Undirected","5"
"2111","65","70","57","Undirected","5"
"2112","65","71","36","Undirected","5"
"2113","65","72","13","Undirected","5"
"2114","65","76","85","Undirected","5"
"2115","65","78","18","Undirected","5"
"2116","65","79","73","Undirected","5"
"2117","65","80","24","Undirected","5"
"2118","65","85","30","Undirected","5"
"2119","65","90","52","Undirected","5"
"2120","65","93","16","Undirected","5"
"2121","65","94","15","Undirected","5"
"2122","65","96","35","Undirected","5"
"2123","65","98","56","Undirected","5"
"2124","65","99","43","Undirected","5"
"2125","65","100","60","Undirected","5"
"2126","65","101","258","Undirected","5"
"2127","65","110","28","Undirected","5"
"2128","65","111","121","Undirected","5"
"2129","65","114","60","Undirected","5"
"2130","66","70","16","Undirected","4"
"2131","66","72","61","Undirected","4"
"2132","66","79","21","Undirected","4"
"2133","66","80","82","Undirected","4"
"2134","66","101","72","Undirected","4"
"2135","66","118","68","Undirected","4"
"2136","67","80","48","Undirected","4"
"2137","67","82","129","Undirected","4"
"2138","67","111","11","Undirected","4"
"2139","67","118","118","Undirected","4"
"2140","68","78","23","Undirected","2"
"2141","68","79","70","Undirected","2"
"2142","68","99","109","Undirected","2"
"2143","68","101","27","Undirected","2"
"2144","68","111","17","Undirected","2"
"2145","69","72","47","Undirected","2"
"2146","69","78","31","Undirected","2"
"2147","69","85","13","Undirected","2"
"2148","69","94","26","Undirected","2"
"2149","69","101","23","Undirected","2"
"2150","69","111","5","Undirected","2"
"2151","7","9","120","Undirected","5"
"2152","7","18","29","Undirected","5"
"2153","7","19","8","Undirected","5"
"2154","7","21","12","Undirected","5"
"2155","7","22","31","Undirected","5"
"2156","7","23","16","Undirected","5"
"2157","7","24","10","Undirected","5"
"2158","7","28","12","Undirected","5"
"2159","7","30","22","Undirected","5"
"2160","7","33","27","Undirected","5"
"2161","7","36","16","Undirected","5"
"2162","7","44","101","Undirected","5"
"2163","7","45","69","Undirected","5"
"2164","7","47","28","Undirected","5"
"2165","7","51","64","Undirected","5"
"2166","7","56","15","Undirected","5"
"2167","7","61","178","Undirected","5"
"2168","7","64","94","Undirected","5"
"2169","7","70","26","Undirected","5"
"2170","7","72","24","Undirected","5"
"2171","7","78","32","Undirected","5"
"2172","7","79","17","Undirected","5"
"2173","7","85","55","Undirected","5"
"2174","7","91","61","Undirected","5"
"2175","7","96","63","Undirected","5"
"2176","7","101","24","Undirected","5"
"2177","7","106","101","Undirected","5"
"2178","7","110","51","Undirected","5"
"2179","7","111","7","Undirected","5"
"2180","70","71","59","Undirected","3"
"2181","70","72","92","Undirected","3"
"2182","70","73","22","Undirected","3"
"2183","70","74","65","Undirected","3"
"2184","70","75","16","Undirected","3"
"2185","70","78","61","Undirected","3"
"2186","70","79","75","Undirected","3"
"2187","70","80","84","Undirected","3"
"2188","70","81","43","Undirected","3"
"2189","70","82","76","Undirected","3"
"2190","70","83","54","Undirected","3"
"2191","70","84","28","Undirected","3"
"2192","70","85","84","Undirected","3"
"2193","70","86","8","Undirected","3"
"2194","70","87","53","Undirected","3"
"2195","70","89","23","Undirected","3"
"2196","70","92","28","Undirected","3"
"2197","70","93","42","Undirected","3"
"2198","70","94","63","Undirected","3"
"2199","70","96","34","Undirected","3"
"2200","70","98","18","Undirected","3"
"2201","70","99","14","Undirected","3"
"2202","70","100","59","Undirected","3"
"2203","70","101","163","Undirected","3"
"2204","70","103","37","Undirected","3"
"2205","70","104","27","Undirected","3"
"2206","70","106","18","Undirected","3"
"2207","70","107","34","Undirected","3"
"2208","70","108","24","Undirected","3"
"2209","70","109","9","Undirected","3"
"2210","70","110","28","Undirected","3"
"2211","70","111","46","Undirected","3"
"2212","70","114","39","Undirected","3"
"2213","70","115","34","Undirected","3"
"2214","70","116","22","Undirected","3"
"2215","70","117","24","Undirected","3"
"2216","70","118","10","Undirected","3"
"2217","71","72","22","Undirected","2"
"2218","71","78","88","Undirected","2"
"2219","71","79","15","Undirected","2"
"2220","71","80","20","Undirected","2"
"2221","71","85","12","Undirected","2"
"2222","71","94","49","Undirected","2"
"2223","71","107","343","Undirected","2"
"2224","71","111","6","Undirected","2"
"2225","72","74","41","Undirected","3"
"2226","72","78","60","Undirected","3"
"2227","72","79","62","Undirected","3"
"2228","72","80","60","Undirected","3"
"2229","72","82","20","Undirected","3"
"2230","72","83","50","Undirected","3"
"2231","72","85","56","Undirected","3"
"2232","72","86","61","Undirected","3"
"2233","72","87","67","Undirected","3"
"2234","72","94","18","Undirected","3"
"2235","72","96","43","Undirected","3"
"2236","72","98","69","Undirected","3"
"2237","72","99","26","Undirected","3"
"2238","72","101","79","Undirected","3"
"2239","72","104","25","Undirected","3"
"2240","72","106","69","Undirected","3"
"2241","72","109","18","Undirected","3"
"2242","72","110","26","Undirected","3"
"2243","72","111","16","Undirected","3"
"2244","72","118","37","Undirected","3"
"2245","73","85","23","Undirected","8"
"2246","73","101","8","Undirected","8"
"2247","73","116","200","Undirected","8"
"2248","74","79","28","Undirected","3"
"2249","74","80","37","Undirected","3"
"2250","74","82","100","Undirected","3"
"2251","74","86","76","Undirected","3"
"2252","74","101","8","Undirected","3"
"2253","74","110","42","Undirected","3"
"2254","74","111","6","Undirected","3"
"2255","75","79","20","Undirected","3"
"2256","75","80","14","Undirected","3"
"2257","75","85","34","Undirected","3"
"2258","75","86","28","Undirected","3"
"2259","75","87","20","Undirected","3"
"2260","75","88","99","Undirected","3"
"2261","75","89","80","Undirected","3"
"2262","75","96","39","Undirected","3"
"2263","75","101","27","Undirected","3"
"2264","75","110","78","Undirected","3"
"2265","75","111","14","Undirected","3"
"2266","76","80","48","Undirected","2"
"2267","76","93","63","Undirected","2"
"2268","77","79","41","Undirected","4"
"2269","77","83","92","Undirected","4"
"2270","77","85","137","Undirected","4"
"2271","77","87","41","Undirected","4"
"2272","77","101","72","Undirected","4"
"2273","77","102","167","Undirected","4"
"2274","77","110","32","Undirected","4"
"2275","77","111","8","Undirected","4"
"2276","78","79","49","Undirected","2"
"2277","78","80","50","Undirected","2"
"2278","78","81","54","Undirected","2"
"2279","78","82","14","Undirected","2"
"2280","78","85","56","Undirected","2"
"2281","78","86","10","Undirected","2"
"2282","78","87","22","Undirected","2"
"2283","78","88","18","Undirected","2"
"2284","78","89","29","Undirected","2"
"2285","78","91","14","Undirected","2"
"2286","78","93","60","Undirected","2"
"2287","78","94","31","Undirected","2"
"2288","78","96","43","Undirected","2"
"2289","78","98","46","Undirected","2"
"2290","78","99","70","Undirected","2"
"2291","78","100","25","Undirected","2"
"2292","78","101","61","Undirected","2"
"2293","78","103","47","Undirected","2"
"2294","78","104","108","Undirected","2"
"2295","78","106","23","Undirected","2"
"2296","78","107","43","Undirected","2"
"2297","78","108","30","Undirected","2"
"2298","78","110","52","Undirected","2"
"2299","78","111","95","Undirected","2"
"2300","78","113","23","Undirected","2"
"2301","78","114","25","Undirected","2"
"2302","78","116","27","Undirected","2"
"2303","78","118","12","Undirected","2"
"2304","79","80","66","Undirected","8"
"2305","79","82","14","Undirected","8"
"2306","79","83","17","Undirected","8"
"2307","79","85","111","Undirected","8"
"2308","79","86","31","Undirected","8"
"2309","79","87","23","Undirected","8"
"2310","79","88","93","Undirected","8"
"2311","79","90","22","Undirected","8"
"2312","79","93","27","Undirected","8"
"2313","79","94","81","Undirected","8"
"2314","79","96","58","Undirected","8"
"2315","79","98","23","Undirected","8"
"2316","79","99","36","Undirected","8"
"2317","79","100","25","Undirected","8"
"2318","79","101","145","Undirected","8"
"2319","79","102","31","Undirected","8"
"2320","79","103","12","Undirected","8"
"2321","79","104","17","Undirected","8"
"2322","79","106","47","Undirected","8"
"2323","79","110","29","Undirected","8"
"2324","79","111","77","Undirected","8"
"2325","79","114","25","Undirected","8"
"2326","79","116","83","Undirected","8"
"2327","79","118","13","Undirected","8"
"2328","8","17","39","Undirected","7"
"2329","8","18","41","Undirected","7"
"2330","8","19","34","Undirected","7"
"2331","8","24","21","Undirected","7"
"2332","8","28","75","Undirected","7"
"2333","8","33","50","Undirected","7"
"2334","8","39","149","Undirected","7"
"2335","8","40","39","Undirected","7"
"2336","8","43","96","Undirected","7"
"2337","8","45","37","Undirected","7"
"2338","8","47","60","Undirected","7"
"2339","8","50","89","Undirected","7"
"2340","8","56","33","Undirected","7"
"2341","8","63","98","Undirected","7"
"2342","8","70","28","Undirected","7"
"2343","8","72","52","Undirected","7"
"2344","8","91","132","Undirected","7"
"2345","8","96","136","Undirected","7"
"2346","8","101","42","Undirected","7"
"2347","8","111","4","Undirected","7"
"2348","80","82","37","Undirected","8"
"2349","80","83","46","Undirected","8"
"2350","80","84","95","Undirected","8"
"2351","80","85","55","Undirected","8"
"2352","80","86","56","Undirected","8"
"2353","80","87","60","Undirected","8"
"2354","80","88","25","Undirected","8"
"2355","80","93","27","Undirected","8"
"2356","80","94","17","Undirected","8"
"2357","80","98","31","Undirected","8"
"2358","80","101","80","Undirected","8"
"2359","80","103","16","Undirected","8"
"2360","80","105","29","Undirected","8"
"2361","80","106","31","Undirected","8"
"2362","80","107","117","Undirected","8"
"2363","80","110","86","Undirected","8"
"2364","80","111","33","Undirected","8"
"2365","80","115","58","Undirected","8"
"2366","80","116","37","Undirected","8"
"2367","80","118","17","Undirected","8"
"2368","81","85","23","Undirected","3"
"2369","81","86","76","Undirected","3"
"2370","81","101","32","Undirected","3"
"2371","82","85","46","Undirected","3"
"2372","82","86","38","Undirected","3"
"2373","82","96","53","Undirected","3"
"2374","82","101","16","Undirected","3"
"2375","82","110","21","Undirected","3"
"2376","82","111","16","Undirected","3"
"2377","83","85","171","Undirected","4"
"2378","83","87","34","Undirected","4"
"2379","83","101","30","Undirected","4"
"2380","83","102","139","Undirected","4"
"2381","83","110","53","Undirected","4"
"2382","84","86","98","Undirected","8"
"2383","84","101","21","Undirected","8"
"2384","84","110","164","Undirected","8"
"2385","84","111","4","Undirected","8"
"2386","84","116","258","Undirected","8"
"2387","85","86","26","Undirected","4"
"2388","85","87","25","Undirected","4"
"2389","85","88","15","Undirected","4"
"2390","85","89","12","Undirected","4"
"2391","85","90","18","Undirected","4"
"2392","85","93","28","Undirected","4"
"2393","85","94","36","Undirected","4"
"2394","85","96","36","Undirected","4"
"2395","85","98","58","Undirected","4"
"2396","85","99","30","Undirected","4"
"2397","85","100","21","Undirected","4"
"2398","85","101","116","Undirected","4"
"2399","85","102","205","Undirected","4"
"2400","85","103","30","Undirected","4"
"2401","85","104","14","Undirected","4"
"2402","85","106","58","Undirected","4"
"2403","85","108","26","Undirected","4"
"2404","85","109","30","Undirected","4"
"2405","85","110","73","Undirected","4"
"2406","85","111","74","Undirected","4"
"2407","85","114","21","Undirected","4"
"2408","85","116","23","Undirected","4"
"2409","85","118","52","Undirected","4"
"2410","86","87","21","Undirected","3"
"2411","86","96","40","Undirected","3"
"2412","86","100","138","Undirected","3"
"2413","86","101","31","Undirected","3"
"2414","86","104","23","Undirected","3"
"2415","86","109","66","Undirected","3"
"2416","86","110","64","Undirected","3"
"2417","86","111","9","Undirected","3"
"2418","86","118","35","Undirected","3"
"2419","87","89","30","Undirected","7"
"2420","87","90","43","Undirected","7"
"2421","87","91","28","Undirected","7"
"2422","87","94","37","Undirected","7"
"2423","87","101","75","Undirected","7"
"2424","87","110","35","Undirected","7"
"2425","87","111","40","Undirected","7"
"2426","87","114","50","Undirected","7"
"2427","87","116","55","Undirected","7"
"2428","87","117","61","Undirected","7"
"2429","87","118","25","Undirected","7"
"2430","88","101","82","Undirected","8"
"2431","88","116","135","Undirected","8"
"2432","89","94","24","Undirected","3"
"2433","89","96","57","Undirected","3"
"2434","89","101","39","Undirected","3"
"2435","89","104","67","Undirected","3"
"2436","89","109","143","Undirected","3"
"2437","89","111","17","Undirected","3"
"2438","89","117","121","Undirected","3"
"2439","9","17","60","Undirected","2"
"2440","9","19","33","Undirected","2"
"2441","9","24","50","Undirected","2"
"2442","9","28","32","Undirected","2"
"2443","9","30","36","Undirected","2"
"2444","9","33","19","Undirected","2"
"2445","9","36","26","Undirected","2"
"2446","9","40","30","Undirected","2"
"2447","9","41","59","Undirected","2"
"2448","9","43","75","Undirected","2"
"2449","9","44","169","Undirected","2"
"2450","9","45","58","Undirected","2"
"2451","9","47","46","Undirected","2"
"2452","9","48","95","Undirected","2"
"2453","9","51","53","Undirected","2"
"2454","9","70","43","Undirected","2"
"2455","9","72","41","Undirected","2"
"2456","9","78","27","Undirected","2"
"2457","9","93","49","Undirected","2"
"2458","9","96","105","Undirected","2"
"2459","9","101","16","Undirected","2"
"2460","9","104","123","Undirected","2"
"2461","9","110","42","Undirected","2"
"2462","9","111","14","Undirected","2"
"2463","90","93","39","Undirected","7"
"2464","90","96","83","Undirected","7"
"2465","90","101","140","Undirected","7"
"2466","90","104","49","Undirected","7"
"2467","90","111","267","Undirected","7"
"2468","90","114","144","Undirected","7"
"2469","91","94","23","Undirected","5"
"2470","91","101","25","Undirected","5"
"2471","91","106","87","Undirected","5"
"2472","91","110","22","Undirected","5"
"2473","91","111","16","Undirected","5"
"2474","91","118","47","Undirected","5"
"2475","92","101","10","Undirected","8"
"2476","93","94","11","Undirected","2"
"2477","93","99","32","Undirected","2"
"2478","93","101","40","Undirected","2"
"2479","93","103","21","Undirected","2"
"2480","93","104","75","Undirected","2"
"2481","93","110","52","Undirected","2"
"2482","93","111","10","Undirected","2"
"2483","93","117","55","Undirected","2"
"2484","94","99","29","Undirected","2"
"2485","94","101","55","Undirected","2"
"2486","94","104","14","Undirected","2"
"2487","94","109","20","Undirected","2"
"2488","94","110","19","Undirected","2"
"2489","94","111","12","Undirected","2"
"2490","94","118","41","Undirected","2"
"2491","95","111","6","Undirected","4"
"2492","95","118","612","Undirected","4"
"2493","96","101","43","Undirected","7"
"2494","96","109","139","Undirected","7"
"2495","96","110","22","Undirected","7"
"2496","96","111","188","Undirected","7"
"2497","96","114","96","Undirected","7"
"2498","98","101","14","Undirected","1"
"2499","98","111","5","Undirected","1"
"2500","99","101","68","Undirected","2"
"2501","99","104","40","Undirected","2"
"2502","99","105","102","Undirected","2"
"2503","99","111","11","Undirected","2"
