"","Source","Target","Weight","Type","Modularity Class"
"7600","27","273","101","Undirected","23"
"7601","27","293","3","Undirected","23"
"7602","27","294","18","Undirected","23"
"7603","27","295","19","Undirected","23"
"7604","27","307","16","Undirected","23"
"7605","27","313","39","Undirected","23"
"7606","27","315","30","Undirected","23"
"7607","27","326","28","Undirected","23"
"7608","27","327","53","Undirected","23"
"7609","27","336","154","Undirected","23"
"7610","27","337","86","Undirected","23"
"7611","27","338","15","Undirected","23"
"7612","27","342","18","Undirected","23"
"7613","27","358","25","Undirected","23"
"7614","27","378","22","Undirected","23"
"7615","27","386","53","Undirected","23"
"7616","27","389","19","Undirected","23"
"7617","27","402","137","Undirected","23"
"7618","27","405","29","Undirected","23"
"7619","27","413","144","Undirected","23"
"7620","27","417","49","Undirected","23"
"7621","27","421","30","Undirected","23"
"7622","27","424","12","Undirected","23"
"7623","27","432","22","Undirected","23"
"7624","27","442","24","Undirected","23"
"7625","27","448","105","Undirected","23"
"7626","27","450","24","Undirected","23"
"7627","27","478","55","Undirected","23"
"7628","27","487","280","Undirected","23"
"7629","270","286","109","Undirected","24"
"7630","270","293","3","Undirected","24"
"7631","270","294","18","Undirected","24"
"7632","270","300","77","Undirected","24"
"7633","270","307","8","Undirected","24"
"7634","270","310","16","Undirected","24"
"7635","270","311","2","Undirected","24"
"7636","270","313","21","Undirected","24"
"7637","270","315","29","Undirected","24"
"7638","270","319","6","Undirected","24"
"7639","270","321","5","Undirected","24"
"7640","270","322","16","Undirected","24"
"7641","270","323","13","Undirected","24"
"7642","270","327","26","Undirected","24"
"7643","270","333","86","Undirected","24"
"7644","270","338","21","Undirected","24"
"7645","270","342","9","Undirected","24"
"7646","270","345","41","Undirected","24"
"7647","270","351","34","Undirected","24"
"7648","270","357","77","Undirected","24"
"7649","270","358","15","Undirected","24"
"7650","270","366","51","Undirected","24"
"7651","270","370","22","Undirected","24"
"7652","270","381","14","Undirected","24"
"7653","270","383","21","Undirected","24"
"7654","270","389","32","Undirected","24"
"7655","270","392","24","Undirected","24"
"7656","270","393","51","Undirected","24"
"7657","270","401","18","Undirected","24"
"7658","270","403","36","Undirected","24"
"7659","270","405","28","Undirected","24"
"7660","270","412","28","Undirected","24"
"7661","270","421","15","Undirected","24"
"7662","270","423","30","Undirected","24"
"7663","270","424","6","Undirected","24"
"7664","270","426","4","Undirected","24"
"7665","270","430","56","Undirected","24"
"7666","270","432","14","Undirected","24"
"7667","270","438","20","Undirected","24"
"7668","270","442","34","Undirected","24"
"7669","270","450","12","Undirected","24"
"7670","270","456","21","Undirected","24"
"7671","270","457","13","Undirected","24"
"7672","270","476","2","Undirected","24"
"7673","270","479","66","Undirected","24"
"7674","270","496","64","Undirected","24"
"7675","271","273","95","Undirected","20"
"7676","271","274","50","Undirected","20"
"7677","271","287","123","Undirected","20"
"7678","271","293","2","Undirected","20"
"7679","271","311","2","Undirected","20"
"7680","271","312","67","Undirected","20"
"7681","271","313","15","Undirected","20"
"7682","271","315","11","Undirected","20"
"7683","271","321","20","Undirected","20"
"7684","271","327","25","Undirected","20"
"7685","271","342","17","Undirected","20"
"7686","271","343","43","Undirected","20"
"7687","271","366","56","Undirected","20"
"7688","271","370","129","Undirected","20"
"7689","271","381","14","Undirected","20"
"7690","271","393","50","Undirected","20"
"7691","271","405","54","Undirected","20"
"7692","271","421","28","Undirected","20"
"7693","271","432","11","Undirected","20"
"7694","271","436","107","Undirected","20"
"7695","271","445","28","Undirected","20"
"7696","271","447","14","Undirected","20"
"7697","271","457","25","Undirected","20"
"7698","271","467","78","Undirected","20"
"7699","271","471","48","Undirected","20"
"7700","271","499","66","Undirected","20"
"7701","272","285","36","Undirected","17"
"7702","272","294","29","Undirected","17"
"7703","272","307","13","Undirected","17"
"7704","272","310","17","Undirected","17"
"7705","272","311","2","Undirected","17"
"7706","272","313","21","Undirected","17"
"7707","272","331","62","Undirected","17"
"7708","272","338","46","Undirected","17"
"7709","272","340","89","Undirected","17"
"7710","272","342","28","Undirected","17"
"7711","272","345","23","Undirected","17"
"7712","272","362","84","Undirected","17"
"7713","272","378","17","Undirected","17"
"7714","272","381","81","Undirected","17"
"7715","272","383","70","Undirected","17"
"7716","272","396","10","Undirected","17"
"7717","272","405","9","Undirected","17"
"7718","272","407","27","Undirected","17"
"7719","272","411","38","Undirected","17"
"7720","272","413","21","Undirected","17"
"7721","272","416","113","Undirected","17"
"7722","272","428","24","Undirected","17"
"7723","272","438","33","Undirected","17"
"7724","272","441","38","Undirected","17"
"7725","272","442","19","Undirected","17"
"7726","272","445","70","Undirected","17"
"7727","272","447","24","Undirected","17"
"7728","272","450","19","Undirected","17"
"7729","272","454","45","Undirected","17"
"7730","272","457","21","Undirected","17"
"7731","272","459","39","Undirected","17"
"7732","272","500","113","Undirected","17"
"7733","273","274","52","Undirected","15"
"7734","273","290","66","Undirected","15"
"7735","273","292","132","Undirected","15"
"7736","273","293","3","Undirected","15"
"7737","273","315","47","Undirected","15"
"7738","273","327","26","Undirected","15"
"7739","273","351","23","Undirected","15"
"7740","273","358","63","Undirected","15"
"7741","273","366","88","Undirected","15"
"7742","273","370","90","Undirected","15"
"7743","273","381","29","Undirected","15"
"7744","273","383","44","Undirected","15"
"7745","273","386","53","Undirected","15"
"7746","273","389","38","Undirected","15"
"7747","273","395","149","Undirected","15"
"7748","273","405","97","Undirected","15"
"7749","273","419","183","Undirected","15"
"7750","273","426","49","Undirected","15"
"7751","273","441","48","Undirected","15"
"7752","273","442","23","Undirected","15"
"7753","273","457","26","Undirected","15"
"7754","273","467","82","Undirected","15"
"7755","273","471","50","Undirected","15"
"7756","273","476","5","Undirected","15"
"7757","273","494","108","Undirected","15"
"7758","273","497","100","Undirected","15"
"7759","274","285","47","Undirected","20"
"7760","274","290","34","Undirected","20"
"7761","274","293","16","Undirected","20"
"7762","274","294","28","Undirected","20"
"7763","274","295","19","Undirected","20"
"7764","274","299","40","Undirected","20"
"7765","274","302","116","Undirected","20"
"7766","274","307","13","Undirected","20"
"7767","274","310","45","Undirected","20"
"7768","274","311","1","Undirected","20"
"7769","274","313","40","Undirected","20"
"7770","274","315","22","Undirected","20"
"7771","274","319","40","Undirected","20"
"7772","274","321","33","Undirected","20"
"7773","274","322","20","Undirected","20"
"7774","274","326","14","Undirected","20"
"7775","274","327","14","Undirected","20"
"7776","274","332","44","Undirected","20"
"7777","274","333","46","Undirected","20"
"7778","274","336","20","Undirected","20"
"7779","274","338","23","Undirected","20"
"7780","274","343","70","Undirected","20"
"7781","274","348","24","Undirected","20"
"7782","274","351","12","Undirected","20"
"7783","274","358","46","Undirected","20"
"7784","274","368","30","Undirected","20"
"7785","274","370","23","Undirected","20"
"7786","274","378","11","Undirected","20"
"7787","274","379","85","Undirected","20"
"7788","274","380","39","Undirected","20"
"7789","274","381","38","Undirected","20"
"7790","274","383","23","Undirected","20"
"7791","274","386","27","Undirected","20"
"7792","274","389","49","Undirected","20"
"7793","274","392","52","Undirected","20"
"7794","274","393","54","Undirected","20"
"7795","274","396","106","Undirected","20"
"7796","274","397","52","Undirected","20"
"7797","274","401","93","Undirected","20"
"7798","274","405","90","Undirected","20"
"7799","274","407","17","Undirected","20"
"7800","274","410","31","Undirected","20"
"7801","274","411","20","Undirected","20"
"7802","274","413","54","Undirected","20"
"7803","274","418","80","Undirected","20"
"7804","274","424","96","Undirected","20"
"7805","274","425","20","Undirected","20"
"7806","274","426","26","Undirected","20"
"7807","274","428","16","Undirected","20"
"7808","274","430","30","Undirected","20"
"7809","274","432","11","Undirected","20"
"7810","274","436","58","Undirected","20"
"7811","274","437","57","Undirected","20"
"7812","274","438","22","Undirected","20"
"7813","274","441","50","Undirected","20"
"7814","274","442","12","Undirected","20"
"7815","274","445","31","Undirected","20"
"7816","274","447","23","Undirected","20"
"7817","274","450","25","Undirected","20"
"7818","274","464","47","Undirected","20"
"7819","274","465","20","Undirected","20"
"7820","274","472","43","Undirected","20"
"7821","274","476","3","Undirected","20"
"7822","274","478","28","Undirected","20"
"7823","274","497","52","Undirected","20"
"7824","274","499","72","Undirected","20"
"7825","275","294","14","Undirected","25"
"7826","275","310","34","Undirected","25"
"7827","275","313","12","Undirected","25"
"7828","275","314","88","Undirected","25"
"7829","275","319","41","Undirected","25"
"7830","275","343","71","Undirected","25"
"7831","275","371","177","Undirected","25"
"7832","275","381","23","Undirected","25"
"7833","275","389","45","Undirected","25"
"7834","275","403","59","Undirected","25"
"7835","275","405","36","Undirected","25"
"7836","275","413","20","Undirected","25"
"7837","275","424","37","Undirected","25"
"7838","275","426","28","Undirected","25"
"7839","275","432","35","Undirected","25"
"7840","275","445","47","Undirected","25"
"7841","275","450","56","Undirected","25"
"7842","275","457","41","Undirected","25"
"7843","275","459","77","Undirected","25"
"7844","275","462","41","Undirected","25"
"7845","276","466","707","Undirected","24"
"7846","277","307","17","Undirected","30"
"7847","277","315","25","Undirected","30"
"7848","277","338","61","Undirected","30"
"7849","277","343","94","Undirected","30"
"7850","277","358","53","Undirected","30"
"7851","277","405","8","Undirected","30"
"7852","277","442","49","Undirected","30"
"7853","277","459","307","Undirected","30"
"7854","277","472","88","Undirected","30"
"7855","278","293","17","Undirected","18"
"7856","278","301","57","Undirected","18"
"7857","278","307","13","Undirected","18"
"7858","278","311","6","Undirected","18"
"7859","278","313","20","Undirected","18"
"7860","278","315","50","Undirected","18"
"7861","278","321","122","Undirected","18"
"7862","278","322","2","Undirected","18"
"7863","278","324","37","Undirected","18"
"7864","278","326","18","Undirected","18"
"7865","278","327","17","Undirected","18"
"7866","278","334","31","Undirected","18"
"7867","278","338","28","Undirected","18"
"7868","278","352","114","Undirected","18"
"7869","278","370","15","Undirected","18"
"7870","278","381","19","Undirected","18"
"7871","278","383","28","Undirected","18"
"7872","278","389","25","Undirected","18"
"7873","278","397","32","Undirected","18"
"7874","278","401","23","Undirected","18"
"7875","278","405","46","Undirected","18"
"7876","278","416","92","Undirected","18"
"7877","278","421","10","Undirected","18"
"7878","278","423","39","Undirected","18"
"7879","278","426","119","Undirected","18"
"7880","278","432","14","Undirected","18"
"7881","278","437","18","Undirected","18"
"7882","278","438","13","Undirected","18"
"7883","278","448","45","Undirected","18"
"7884","279","280","99","Undirected","18"
"7885","279","313","20","Undirected","18"
"7886","279","315","31","Undirected","18"
"7887","279","322","14","Undirected","18"
"7888","279","381","19","Undirected","18"
"7889","279","401","46","Undirected","18"
"7890","279","405","23","Undirected","18"
"7891","279","413","33","Undirected","18"
"7892","279","415","105","Undirected","18"
"7893","279","423","79","Undirected","18"
"7894","279","424","30","Undirected","18"
"7895","279","438","53","Undirected","18"
"7896","279","445","38","Undirected","18"
"7897","279","465","25","Undirected","18"
"7898","279","493","91","Undirected","18"
"7899","28","42","46","Undirected","30"
"7900","28","46","12","Undirected","30"
"7901","28","52","16","Undirected","30"
"7902","28","64","4","Undirected","30"
"7903","28","65","14","Undirected","30"
"7904","28","69","5","Undirected","30"
"7905","28","71","17","Undirected","30"
"7906","28","91","29","Undirected","30"
"7907","28","92","51","Undirected","30"
"7908","28","104","20","Undirected","30"
"7909","28","119","37","Undirected","30"
"7910","28","121","139","Undirected","30"
"7911","28","122","73","Undirected","30"
"7912","28","140","34","Undirected","30"
"7913","28","179","19","Undirected","30"
"7914","28","186","7","Undirected","30"
"7915","28","196","26","Undirected","30"
"7916","28","213","10","Undirected","30"
"7917","28","217","21","Undirected","30"
"7918","28","221","51","Undirected","30"
"7919","28","235","91","Undirected","30"
"7920","28","247","56","Undirected","30"
"7921","28","253","12","Undirected","30"
"7922","28","270","17","Undirected","30"
"7923","28","277","291","Undirected","30"
"7924","28","294","12","Undirected","30"
"7925","28","295","154","Undirected","30"
"7926","28","307","28","Undirected","30"
"7927","28","313","18","Undirected","30"
"7928","28","315","8","Undirected","30"
"7929","28","319","18","Undirected","30"
"7930","28","322","6","Undirected","30"
"7931","28","326","19","Undirected","30"
"7932","28","327","27","Undirected","30"
"7933","28","334","65","Undirected","30"
"7934","28","338","20","Undirected","30"
"7935","28","342","12","Undirected","30"
"7936","28","343","62","Undirected","30"
"7937","28","358","60","Undirected","30"
"7938","28","364","50","Undirected","30"
"7939","28","370","16","Undirected","30"
"7940","28","380","26","Undirected","30"
"7941","28","381","20","Undirected","30"
"7942","28","390","33","Undirected","30"
"7943","28","405","39","Undirected","30"
"7944","28","409","46","Undirected","30"
"7945","28","413","9","Undirected","30"
"7946","28","426","25","Undirected","30"
"7947","28","432","8","Undirected","30"
"7948","28","438","14","Undirected","30"
"7949","28","442","48","Undirected","30"
"7950","28","447","10","Undirected","30"
"7951","28","450","8","Undirected","30"
"7952","28","459","67","Undirected","30"
"7953","28","460","53","Undirected","30"
"7954","28","469","89","Undirected","30"
"7955","28","472","58","Undirected","30"
"7956","28","476","5","Undirected","30"
"7957","28","483","27","Undirected","30"
"7958","28","489","77","Undirected","30"
"7959","280","293","90","Undirected","19"
"7960","280","295","57","Undirected","19"
"7961","280","313","15","Undirected","19"
"7962","280","315","55","Undirected","19"
"7963","280","320","183","Undirected","19"
"7964","280","321","16","Undirected","19"
"7965","280","322","4","Undirected","19"
"7966","280","326","42","Undirected","19"
"7967","280","327","20","Undirected","19"
"7968","280","338","11","Undirected","19"
"7969","280","342","13","Undirected","19"
"7970","280","350","45","Undirected","19"
"7971","280","351","18","Undirected","19"
"7972","280","355","77","Undirected","19"
"7973","280","383","34","Undirected","19"
"7974","280","386","40","Undirected","19"
"7975","280","401","27","Undirected","19"
"7976","280","405","12","Undirected","19"
"7977","280","406","34","Undirected","19"
"7978","280","407","51","Undirected","19"
"7979","280","413","20","Undirected","19"
"7980","280","415","63","Undirected","19"
"7981","280","422","35","Undirected","19"
"7982","280","423","47","Undirected","19"
"7983","280","436","171","Undirected","19"
"7984","280","445","136","Undirected","19"
"7985","280","449","81","Undirected","19"
"7986","280","465","29","Undirected","19"
"7987","280","483","20","Undirected","19"
"7988","281","293","2","Undirected","18"
"7989","281","307","23","Undirected","18"
"7990","281","313","40","Undirected","18"
"7991","281","315","28","Undirected","18"
"7992","281","338","14","Undirected","18"
"7993","281","345","27","Undirected","18"
"7994","281","348","44","Undirected","18"
"7995","281","351","22","Undirected","18"
"7996","281","370","43","Undirected","18"
"7997","281","371","213","Undirected","18"
"7998","281","389","18","Undirected","18"
"7999","281","401","34","Undirected","18"
"8000","281","405","28","Undirected","18"
"8001","281","424","11","Undirected","18"
"8002","281","426","34","Undirected","18"
"8003","281","428","29","Undirected","18"
"8004","281","432","11","Undirected","18"
"8005","281","437","52","Undirected","18"
"8006","281","476","14","Undirected","18"
"8007","281","494","52","Undirected","18"
"8008","282","405","24","Undirected","22"
"8009","284","405","6","Undirected","22"
"8010","284","420","213","Undirected","22"
"8011","285","293","17","Undirected","26"
"8012","285","295","34","Undirected","26"
"8013","285","307","44","Undirected","26"
"8014","285","313","24","Undirected","26"
"8015","285","315","43","Undirected","26"
"8016","285","323","50","Undirected","26"
"8017","285","326","25","Undirected","26"
"8018","285","342","32","Undirected","26"
"8019","285","345","26","Undirected","26"
"8020","285","351","21","Undirected","26"
"8021","285","381","26","Undirected","26"
"8022","285","383","40","Undirected","26"
"8023","285","389","17","Undirected","26"
"8024","285","396","233","Undirected","26"
"8025","285","405","22","Undirected","26"
"8026","285","407","61","Undirected","26"
"8027","285","421","41","Undirected","26"
"8028","285","422","41","Undirected","26"
"8029","285","445","27","Undirected","26"
"8030","285","446","47","Undirected","26"
"8031","285","454","102","Undirected","26"
"8032","285","465","53","Undirected","26"
"8033","285","476","4","Undirected","26"
"8034","286","307","18","Undirected","15"
"8035","286","313","17","Undirected","15"
"8036","286","322","25","Undirected","15"
"8037","286","327","59","Undirected","15"
"8038","286","358","28","Undirected","15"
"8039","286","381","32","Undirected","15"
"8040","286","393","116","Undirected","15"
"8041","286","405","29","Undirected","15"
"8042","286","413","58","Undirected","15"
"8043","286","422","101","Undirected","15"
"8044","286","498","302","Undirected","15"
"8045","287","294","23","Undirected","20"
"8046","287","313","20","Undirected","20"
"8047","287","319","33","Undirected","20"
"8048","287","327","68","Undirected","20"
"8049","287","336","49","Undirected","20"
"8050","287","338","19","Undirected","20"
"8051","287","345","36","Undirected","20"
"8052","287","405","15","Undirected","20"
"8053","287","424","30","Undirected","20"
"8054","287","440","83","Undirected","20"
"8055","287","450","61","Undirected","20"
"8056","287","457","34","Undirected","20"
"8057","287","476","6","Undirected","20"
"8058","287","499","178","Undirected","20"
"8059","288","307","20","Undirected","18"
"8060","288","311","1","Undirected","18"
"8061","288","313","15","Undirected","18"
"8062","288","315","17","Undirected","18"
"8063","288","319","25","Undirected","18"
"8064","288","322","8","Undirected","18"
"8065","288","338","7","Undirected","18"
"8066","288","339","178","Undirected","18"
"8067","288","342","17","Undirected","18"
"8068","288","358","24","Undirected","18"
"8069","288","383","21","Undirected","18"
"8070","288","389","18","Undirected","18"
"8071","288","392","48","Undirected","18"
"8072","288","393","50","Undirected","18"
"8073","288","405","27","Undirected","18"
"8074","288","407","32","Undirected","18"
"8075","288","413","25","Undirected","18"
"8076","288","424","45","Undirected","18"
"8077","288","426","17","Undirected","18"
"8078","288","432","5","Undirected","18"
"8079","288","438","40","Undirected","18"
"8080","288","447","29","Undirected","18"
"8081","288","448","67","Undirected","18"
"8082","288","450","11","Undirected","18"
"8083","288","457","25","Undirected","18"
"8084","288","465","19","Undirected","18"
"8085","288","476","5","Undirected","18"
"8086","289","405","4","Undirected","25"
"8087","29","35","129","Undirected","19"
"8088","29","56","100","Undirected","19"
"8089","29","64","26","Undirected","19"
"8090","29","128","57","Undirected","19"
"8091","29","132","456","Undirected","19"
"8092","29","141","28","Undirected","19"
"8093","29","195","57","Undirected","19"
"8094","29","212","71","Undirected","19"
"8095","29","219","37","Undirected","19"
"8096","29","221","8","Undirected","19"
"8097","29","241","173","Undirected","19"
"8098","29","278","32","Undirected","19"
"8099","29","313","8","Undirected","19"
"8100","29","325","183","Undirected","19"
"8101","29","326","55","Undirected","19"
"8102","29","338","15","Undirected","19"
"8103","29","343","45","Undirected","19"
"8104","29","379","327","Undirected","19"
"8105","29","382","91","Undirected","19"
"8106","29","386","105","Undirected","19"
"8107","29","389","38","Undirected","19"
"8108","29","390","48","Undirected","19"
"8109","29","391","141","Undirected","19"
"8110","29","401","36","Undirected","19"
"8111","29","405","13","Undirected","19"
"8112","29","411","19","Undirected","19"
"8113","29","421","89","Undirected","19"
"8114","29","476","10","Undirected","19"
"8115","29","477","85","Undirected","19"
"8116","290","293","2","Undirected","25"
"8117","290","294","71","Undirected","25"
"8118","290","302","147","Undirected","25"
"8119","290","307","37","Undirected","25"
"8120","290","310","29","Undirected","25"
"8121","290","311","1","Undirected","25"
"8122","290","313","10","Undirected","25"
"8123","290","315","43","Undirected","25"
"8124","290","319","34","Undirected","25"
"8125","290","322","22","Undirected","25"
"8126","290","326","18","Undirected","25"
"8127","290","327","35","Undirected","25"
"8128","290","338","29","Undirected","25"
"8129","290","342","46","Undirected","25"
"8130","290","345","19","Undirected","25"
"8131","290","358","8","Undirected","25"
"8132","290","370","30","Undirected","25"
"8133","290","379","108","Undirected","25"
"8134","290","381","29","Undirected","25"
"8135","290","383","29","Undirected","25"
"8136","290","389","50","Undirected","25"
"8137","290","393","34","Undirected","25"
"8138","290","405","20","Undirected","25"
"8139","290","413","17","Undirected","25"
"8140","290","421","20","Undirected","25"
"8141","290","424","15","Undirected","25"
"8142","290","432","15","Undirected","25"
"8143","290","442","61","Undirected","25"
"8144","290","443","66","Undirected","25"
"8145","290","450","62","Undirected","25"
"8146","290","457","34","Undirected","25"
"8147","290","460","25","Undirected","25"
"8148","290","472","28","Undirected","25"
"8149","290","476","6","Undirected","25"
"8150","290","497","66","Undirected","25"
"8151","290","499","91","Undirected","25"
"8152","291","310","16","Undirected","21"
"8153","291","313","22","Undirected","21"
"8154","291","315","17","Undirected","21"
"8155","291","322","8","Undirected","21"
"8156","291","342","13","Undirected","21"
"8157","291","343","65","Undirected","21"
"8158","291","348","33","Undirected","21"
"8159","291","349","73","Undirected","21"
"8160","291","366","86","Undirected","21"
"8161","291","389","41","Undirected","21"
"8162","291","405","29","Undirected","21"
"8163","291","407","48","Undirected","21"
"8164","291","421","43","Undirected","21"
"8165","291","443","145","Undirected","21"
"8166","291","460","56","Undirected","21"
"8167","291","465","28","Undirected","21"
"8168","291","476","14","Undirected","21"
"8169","292","307","37","Undirected","15"
"8170","292","310","86","Undirected","15"
"8171","292","313","30","Undirected","15"
"8172","292","315","31","Undirected","15"
"8173","292","319","34","Undirected","15"
"8174","292","338","10","Undirected","15"
"8175","292","358","25","Undirected","15"
"8176","292","386","139","Undirected","15"
"8177","292","389","50","Undirected","15"
"8178","292","405","9","Undirected","15"
"8179","292","419","241","Undirected","15"
"8180","292","432","29","Undirected","15"
"8181","292","450","31","Undirected","15"
"8182","292","465","203","Undirected","15"
"8183","293","294","17","Undirected","26"
"8184","293","295","1","Undirected","26"
"8185","293","298","3","Undirected","26"
"8186","293","302","3","Undirected","26"
"8187","293","304","5","Undirected","26"
"8188","293","307","11","Undirected","26"
"8189","293","310","4","Undirected","26"
"8190","293","311","2","Undirected","26"
"8191","293","313","37","Undirected","26"
"8192","293","315","39","Undirected","26"
"8193","293","319","8","Undirected","26"
"8194","293","321","11","Undirected","26"
"8195","293","322","8","Undirected","26"
"8196","293","326","4","Undirected","26"
"8197","293","327","9","Undirected","26"
"8198","293","335","11","Undirected","26"
"8199","293","338","26","Undirected","26"
"8200","293","339","2","Undirected","26"
"8201","293","342","1","Undirected","26"
"8202","293","345","13","Undirected","26"
"8203","293","347","6","Undirected","26"
"8204","293","348","32","Undirected","26"
"8205","293","351","85","Undirected","26"
"8206","293","352","39","Undirected","26"
"8207","293","357","8","Undirected","26"
"8208","293","358","18","Undirected","26"
"8209","293","360","27","Undirected","26"
"8210","293","362","5","Undirected","26"
"8211","293","364","9","Undirected","26"
"8212","293","365","3","Undirected","26"
"8213","293","368","1","Undirected","26"
"8214","293","370","9","Undirected","26"
"8215","293","373","2","Undirected","26"
"8216","293","374","4","Undirected","26"
"8217","293","378","1","Undirected","26"
"8218","293","380","33","Undirected","26"
"8219","293","381","34","Undirected","26"
"8220","293","382","5","Undirected","26"
"8221","293","383","5","Undirected","26"
"8222","293","386","34","Undirected","26"
"8223","293","389","8","Undirected","26"
"8224","293","390","9","Undirected","26"
"8225","293","392","13","Undirected","26"
"8226","293","393","3","Undirected","26"
"8227","293","394","3","Undirected","26"
"8228","293","396","19","Undirected","26"
"8229","293","397","16","Undirected","26"
"8230","293","398","3","Undirected","26"
"8231","293","399","2","Undirected","26"
"8232","293","401","6","Undirected","26"
"8233","293","402","39","Undirected","26"
"8234","293","404","106","Undirected","26"
"8235","293","405","27","Undirected","26"
"8236","293","406","15","Undirected","26"
"8237","293","407","14","Undirected","26"
"8238","293","411","11","Undirected","26"
"8239","293","413","28","Undirected","26"
"8240","293","414","4","Undirected","26"
"8241","293","418","4","Undirected","26"
"8242","293","421","3","Undirected","26"
"8243","293","422","7","Undirected","26"
"8244","293","423","6","Undirected","26"
"8245","293","424","8","Undirected","26"
"8246","293","426","46","Undirected","26"
"8247","293","428","6","Undirected","26"
"8248","293","432","8","Undirected","26"
"8249","293","436","3","Undirected","26"
"8250","293","439","2","Undirected","26"
"8251","293","441","11","Undirected","26"
"8252","293","442","3","Undirected","26"
"8253","293","445","8","Undirected","26"
"8254","293","446","1","Undirected","26"
"8255","293","447","7","Undirected","26"
"8256","293","448","33","Undirected","26"
"8257","293","450","3","Undirected","26"
"8258","293","453","7","Undirected","26"
"8259","293","454","1","Undirected","26"
"8260","293","455","4","Undirected","26"
"8261","293","457","9","Undirected","26"
"8262","293","461","2","Undirected","26"
"8263","293","463","10","Undirected","26"
"8264","293","465","15","Undirected","26"
"8265","293","469","10","Undirected","26"
"8266","293","471","29","Undirected","26"
"8267","293","472","13","Undirected","26"
"8268","293","476","7","Undirected","26"
"8269","293","479","79","Undirected","26"
"8270","293","480","14","Undirected","26"
"8271","293","483","3","Undirected","26"
"8272","293","485","7","Undirected","26"
"8273","293","488","3","Undirected","26"
"8274","293","490","2","Undirected","26"
"8275","293","492","302","Undirected","26"
"8276","293","494","1","Undirected","26"
"8277","293","496","11","Undirected","26"
"8278","293","497","8","Undirected","26"
"8279","293","498","7","Undirected","26"
"8280","293","499","2","Undirected","26"
"8281","294","301","31","Undirected","25"
"8282","294","304","66","Undirected","25"
"8283","294","307","88","Undirected","25"
"8284","294","309","23","Undirected","25"
"8285","294","310","47","Undirected","25"
"8286","294","311","35","Undirected","25"
"8287","294","312","25","Undirected","25"
"8288","294","313","52","Undirected","25"
"8289","294","315","43","Undirected","25"
"8290","294","318","28","Undirected","25"
"8291","294","319","70","Undirected","25"
"8292","294","322","111","Undirected","25"
"8293","294","326","5","Undirected","25"
"8294","294","327","26","Undirected","25"
"8295","294","331","14","Undirected","25"
"8296","294","332","105","Undirected","25"
"8297","294","336","7","Undirected","25"
"8298","294","338","43","Undirected","25"
"8299","294","339","8","Undirected","25"
"8300","294","340","40","Undirected","25"
"8301","294","342","35","Undirected","25"
"8302","294","343","48","Undirected","25"
"8303","294","345","41","Undirected","25"
"8304","294","347","20","Undirected","25"
"8305","294","348","16","Undirected","25"
"8306","294","351","16","Undirected","25"
"8307","294","358","115","Undirected","25"
"8308","294","362","19","Undirected","25"
"8309","294","364","26","Undirected","25"
"8310","294","369","51","Undirected","25"
"8311","294","370","40","Undirected","25"
"8312","294","373","15","Undirected","25"
"8313","294","374","20","Undirected","25"
"8314","294","375","20","Undirected","25"
"8315","294","378","24","Undirected","25"
"8316","294","379","15","Undirected","25"
"8317","294","380","7","Undirected","25"
"8318","294","381","81","Undirected","25"
"8319","294","383","24","Undirected","25"
"8320","294","385","43","Undirected","25"
"8321","294","389","85","Undirected","25"
"8322","294","390","17","Undirected","25"
"8323","294","399","8","Undirected","25"
"8324","294","400","25","Undirected","25"
"8325","294","402","12","Undirected","25"
"8326","294","405","103","Undirected","25"
"8327","294","406","32","Undirected","25"
"8328","294","407","24","Undirected","25"
"8329","294","410","21","Undirected","25"
"8330","294","411","17","Undirected","25"
"8331","294","413","46","Undirected","25"
"8332","294","416","25","Undirected","25"
"8333","294","421","16","Undirected","25"
"8334","294","424","33","Undirected","25"
"8335","294","425","14","Undirected","25"
"8336","294","426","8","Undirected","25"
"8337","294","432","75","Undirected","25"
"8338","294","437","20","Undirected","25"
"8339","294","439","29","Undirected","25"
"8340","294","441","52","Undirected","25"
"8341","294","442","63","Undirected","25"
"8342","294","443","72","Undirected","25"
"8343","294","445","21","Undirected","25"
"8344","294","447","41","Undirected","25"
"8345","294","448","31","Undirected","25"
"8346","294","450","21","Undirected","25"
"8347","294","452","21","Undirected","25"
"8348","294","454","20","Undirected","25"
"8349","294","456","15","Undirected","25"
"8350","294","457","38","Undirected","25"
"8351","294","459","22","Undirected","25"
"8352","294","460","41","Undirected","25"
"8353","294","461","27","Undirected","25"
"8354","294","462","19","Undirected","25"
"8355","294","463","66","Undirected","25"
"8356","294","465","7","Undirected","25"
"8357","294","471","27","Undirected","25"
"8358","294","472","30","Undirected","25"
"8359","294","474","40","Undirected","25"
"8360","294","476","15","Undirected","25"
"8361","294","478","10","Undirected","25"
"8362","294","483","9","Undirected","25"
"8363","294","494","39","Undirected","25"
"8364","294","495","56","Undirected","25"
"8365","294","499","25","Undirected","25"
"8366","294","500","25","Undirected","25"
"8367","295","307","18","Undirected","15"
"8368","295","310","8","Undirected","15"
"8369","295","313","33","Undirected","15"
"8370","295","315","4","Undirected","15"
"8371","295","319","10","Undirected","15"
"8372","295","321","8","Undirected","15"
"8373","295","327","10","Undirected","15"
"8374","295","342","39","Undirected","15"
"8375","295","348","17","Undirected","15"
