,user_id,user_language,top_topic,topic_prob
381704,51727271,English,2,0.902760456786
383439,481075674,English,0,0.333333333333
384271,1322703924,English,2,0.906022547951
384419,4851959038,English,0,0.595136110235
385355,804855695602577408,English,0,0.333333333333
385376,95739877,English,1,0.948803421615
385866,731770241785593856,English,0,0.333333333333
386293,230162831,English,0,0.333333333333
386824,127762561,English,2,0.911025970869
388485,95000954,English,2,0.66307515771
389155,4905604744,English,0,0.333333333333
391396,953884148,English,1,0.834658868562
392536,5546982,English,2,0.743006885373
392761,86687313,English,0,0.333333333333
393584,3092767768,English,0,0.984312278586
393845,302513719,English,2,0.800586105066
394541,393978640,English,0,0.333333333333
394669,482044437,English,2,0.527269175618
394950,24493331,English,0,0.333333333333
395372,979126958,English,2,0.767883170418
399149,396422958,English,0,0.333333333333
400961,169411020,English,2,0.534680385875
402208,304830698,English,2,0.645522629292
402561,263132062,English,0,0.333333333333
403579,593715454,English,2,0.663077669781
404126,84174642,English,0,0.333333333333
404975,345464376,English,1,0.948552837722
405492,4570883061,English,0,0.333333333333
405505,432863470,English,1,0.905206305544
406003,2717773626,English,0,0.99120072352
407593,352857597,English,0,0.333333333333
409808,76441508,English,0,0.598145964034
410645,3136068298,English,0,0.333333333333
411857,1533689137,English,1,0.604612828788
414843,791274585090039808,English,2,0.441058745275
414914,267890791,English,0,0.333333333333
416874,1085998189,English,0,0.818398791208
417635,50943407,English,1,0.897977081249
419201,611093,English,1,0.971251309742
423630,2361090979,English,0,0.608072059795
424069,46766668,English,0,0.945569167004
424875,288150944,English,0,0.333333333333
425522,364766460,English,2,0.770651562043
425575,2229579984,English,0,0.333333333333
426629,3261573784,English,1,0.955441457814
428616,2894087456,English,0,0.957393871994
429003,618391866,English,2,0.663078287041
429200,115644309,English,0,0.642794556158
430165,4709889797,English,2,0.922879239879
431218,219723794,English,2,0.66307821478
431841,179352139,English,0,0.333333333333
432377,402120776,English,0,0.333333333333
433066,598205967,English,2,0.788770254579
433273,527711701,English,0,0.333333333333
435754,2303700872,English,0,0.987257398622
442944,3653988801,English,0,0.740689653754
443093,1019190151,English,0,0.333333333333
444510,706929574685364224,English,2,0.663077127499
445273,764150258,English,2,0.645581960391
445549,4003371353,English,0,0.624048128276
445582,73482325,English,0,0.333333333333
446491,805136151975776256,English,2,0.663074131253
446682,235886217,English,0,0.333333333333
447211,75796033,English,0,0.980882144172
447646,2912556689,English,0,0.333333333333
447836,240600961,English,1,0.644522499263
448027,3007319729,English,0,0.333333333333
448880,29012382,English,1,0.950732168035
450786,140344419,English,0,0.333333333333
451971,3074111204,English,1,0.540900619691
453158,98201989,English,1,0.807977783237
453769,1346814156,English,2,0.556648569602
453995,47371436,English,1,0.839876244909
456118,716521079301390336,English,2,0.648755312921
456508,220288236,English,0,0.333333333333
457714,34201696,English,1,0.638882562185
460264,28795971,English,0,0.333333333333
460275,914223451,English,2,0.663075863802
460973,209442178,English,0,0.990324050175
461344,1323087800,English,0,0.333333333333
464104,301143493,English,0,0.333333333333
464226,4121857469,English,1,0.648791212216
465174,22589868,English,0,0.333333333333
466946,20575232,English,0,0.514225937786
467994,2739294336,English,2,0.652636771041
468341,4276515275,English,0,0.652848945189
469911,602757879,English,1,0.717652518143
472004,1313109463,English,0,0.333333333333
472103,3854354656,English,0,0.333333333333
472256,104237969,English,0,0.631680048511
472485,368534472,English,0,0.598368688346
472968,143847573,English,1,0.546229839869
473605,2992350214,English,0,0.545633220377
474470,280997085,English,0,0.333333333333
474727,33224638,English,0,0.333333333333
475069,1730309990,English,1,0.948396754355
476250,449077811,English,2,0.66307619206
476851,3064587707,English,0,0.333333333333
477157,2787445169,English,2,0.763245920426
479013,16737561,English,1,0.760783185043
479498,62643287,English,2,0.958234029481
480432,10257602,English,0,0.704665809899
482813,355503915,English,0,0.333333333333
484846,241932327,English,0,0.950822407075
486995,108061180,English,1,0.881859149773
488530,704801936202190848,English,0,0.333333333333
489105,4884067053,English,0,0.627077762296
491447,347882813,English,2,0.833227099842
493013,334054775,English,2,0.900033895412
494962,2582150282,English,0,0.46450791186
495873,1617651631,English,0,0.986647647455
496592,14585679,English,2,0.975716519448
498468,1331224058,English,0,0.333333333333
499805,38419552,English,0,0.333333333333
500316,56550296,English,1,0.603717626965
502118,190190052,English,0,0.704580880913
502883,453030125,English,0,0.333333333333
503076,1080891890,English,0,0.863326930144
503214,55253590,English,0,0.984328922132
504039,18505560,English,2,0.710377552802
504555,323220133,English,0,0.333333333333
504603,238255318,English,0,0.333333333333
509427,238304050,English,1,0.978751538055
509631,19056819,English,0,0.805225149276
511435,27599261,English,0,0.333333333333
511527,191738833,English,2,0.744987456841
512049,283174395,English,0,0.333333333333
512378,2340374078,English,0,0.799502222998
512416,86136224,English,1,0.947250305183
516187,113988797,English,1,0.930664481041
516992,1004794885,English,2,0.836025215328
517301,123642013,English,2,0.648811186163
517850,713309395145195520,English,1,0.904839708281
518963,76885076,English,0,0.748712968909
519516,3384910415,English,0,0.333333333333
520253,184908834,English,2,0.765674982436
520992,392920340,English,2,0.957492032479
521723,37185462,English,0,0.333333333333
524379,183745750,English,1,0.559332501549
524592,418669091,English,1,0.941568260165
524841,364488011,English,2,0.667739634664
525867,3304219588,English,0,0.627052717127
525913,262522704,English,1,0.958322275897
526539,266217488,English,1,0.964863135606
526943,865408429,English,2,0.896977708857
527547,350470300,English,0,0.333333333333
528781,266714441,English,0,0.333333333333
529704,321407289,English,0,0.333333333333
529755,1354914943,English,0,0.770463082768
530469,278189647,English,0,0.66854225948
531864,3412915594,English,0,0.333333333333
534159,1262279466,English,0,0.333333333333
538942,803395736784211968,English,0,0.884127175284
539297,2543122081,English,2,0.66307846189
543084,4805849489,English,0,0.333333333333
543179,337371812,English,0,0.985232156747
543419,56336865,English,2,0.93870775878
544015,253487630,English,1,0.443366318093
545577,265645925,English,0,0.333333333333
546058,1917502639,English,0,0.333333333333
546507,879890646,English,2,0.860574831112
546578,4371771202,English,0,0.333333333333
546637,441310812,English,0,0.333333333333
547159,22934195,English,2,0.771923140863
548450,520733254,English,1,0.572687878675
548783,491336416,English,2,0.823257018053
549119,24673042,English,0,0.97210221039
549313,2868094166,English,0,0.333333333333
550022,119152205,English,0,0.771961705385
550305,2354566069,English,0,0.333333333333
550699,2635617539,English,0,0.333333333333
551982,1962655608,English,0,0.808309362599
552497,737550788,English,0,0.333333333333
552533,44321214,English,0,0.333333333333
552660,40845400,English,0,0.333333333333
552971,72239322,English,1,0.978693119992
553321,470480812,English,2,0.6039343312
555030,19078907,English,0,0.333333333333
555129,450519116,English,0,0.333333333333
555160,1715176784,English,0,0.849424142131
555508,252598790,English,0,0.656950838764
556408,1922641812,English,2,0.917303843419
556452,1548211344,English,0,0.333333333333
556726,3046702389,English,0,0.650199846232
557130,539748123,English,0,0.990520157353
557952,2919477741,English,2,0.836094473581
558521,1434363277,English,0,0.333333333333
558718,2240767699,English,1,0.503657982357
558802,805771330838822912,English,0,0.333333333333
559307,769093292323643392,English,0,0.333333333333
559838,937169137,English,0,0.333333333333
560243,17763125,English,2,0.894641234728
560528,2259076268,English,1,0.761377192513
560587,549218449,English,0,0.333333333333
561197,60585156,English,0,0.571122813861
562293,2534967366,English,0,0.333333333333
562657,2908922049,English,0,0.333333333333
562788,482384376,English,1,0.936605213998
564310,321285740,English,2,0.845256356831
565359,4872188974,English,0,0.674716693405
565783,31371938,English,0,0.984549746953
566030,1363013874,English,2,0.767181702833
566955,103316893,English,1,0.455108671761
567624,805145288855916544,English,0,0.333333333333
568596,165450690,English,1,0.855307414516
568831,90397183,English,1,0.970278613546
571397,303086826,English,0,0.333333333333
571568,187644164,English,1,0.78985150019
571912,610946161,English,0,0.333333333333
574870,36390938,English,2,0.648684397643
575030,167492525,English,0,0.333333333333
575470,52384572,English,0,0.854656879008
576513,226875523,English,0,0.333333333333
577824,104876330,English,0,0.548359866153
578848,248284154,English,2,0.652444658496
580201,497127001,English,2,0.767993108941
580227,2822643993,English,0,0.767569201321
580304,17556924,English,0,0.856973308339
581371,550859031,English,0,0.333333333333
583042,180526328,English,1,0.925465972183
583642,4522964001,English,2,0.862093413608
583916,68429093,English,2,0.87548669833
584337,106114447,English,1,0.874532845712
584975,264635374,English,0,0.99456435908
585438,3313166723,English,0,0.598043099172
585814,129170134,English,0,0.768388017598
589754,153712340,English,1,0.971066929574
590187,466753486,English,0,0.879396642107
591020,3064904403,English,0,0.650254687041
591675,382586267,English,0,0.333333333333
591804,163006228,English,1,0.597548604104
594521,826211852,English,2,0.882747066208
595235,600633408,English,1,0.763116258173
595308,208040243,English,1,0.653027348648
596046,94988710,English,2,0.652401079688
598693,254460324,English,0,0.333333333333
598980,439802352,English,2,0.904416830208
599823,179429094,English,0,0.333333333333
600593,2740900007,English,2,0.608803561701
600617,3108566890,English,0,0.621249196705
601501,3373583788,English,0,0.991569769921
602814,240686423,English,2,0.622019986296
603160,450926131,English,0,0.333333333333
603917,1545868752,English,0,0.333333333333
604489,2992581837,English,0,0.333333333333
605923,806040264141840384,English,1,0.877657896013
606193,69566146,English,0,0.333333333333
606235,339833816,English,0,0.598106893346
606359,794864690643996673,English,0,0.333333333333
606446,385881131,English,0,0.333333333333
607332,110355147,English,2,0.585714661806
607339,112738606,English,0,0.333333333333
607664,2828507926,English,1,0.843759789804
609400,403735137,English,0,0.333333333333
609499,900069752,English,1,0.955393164462
610125,174564935,English,1,0.974108484075
610170,74342420,English,1,0.887395139975
610328,1225537591,English,1,0.787798502118
610807,1876576620,English,1,0.630420832196
611069,728593360198471681,English,0,0.647564716625
611073,133059623,English,1,0.906870161001
611791,94577229,English,1,0.842865624482
612034,104307597,English,1,0.742955841498
612064,795114803932983296,English,2,0.802125486018
612519,185100593,English,1,0.973144240958
613197,202625137,English,1,0.967091915628
613301,91689802,English,0,0.333333333333
613525,2383383414,English,1,0.648789039405
613721,943863338,English,0,0.538297349349
614024,317674100,English,2,0.499437419609
614638,4171229542,English,0,0.333333333333
614838,3349214417,English,0,0.333333333333
614995,3294900716,English,0,0.333333333333
615159,880986660,English,1,0.846432693844
615565,448746906,English,0,0.333333333333
616074,2872936989,English,0,0.650236057711
616432,775079861505429504,English,0,0.333333333333
616463,62873826,English,1,0.967450607378
616995,778135963189075968,English,0,0.820497717777
617400,2900338325,English,0,0.333333333333
618010,157913707,English,0,0.333333333333
618790,743713876294852608,English,2,0.648734315816
619077,222037199,English,2,0.663076891925
619983,238170931,English,0,0.497808731044
620091,80849192,English,1,0.639443185453
620160,773440458257301506,English,0,0.333333333333
620330,74688486,English,0,0.333333333333
621384,2527571023,English,0,0.757462140285
621645,94814522,English,1,0.974336122195
622008,333593673,English,2,0.572265331946
623375,430889576,English,1,0.810719704859
623626,3696935715,English,0,0.333333333333
624015,392250260,English,0,0.467437423245
625900,34570810,English,2,0.915280337359
625965,2572789189,English,2,0.877419449895
626922,313115451,English,0,0.333333333333
627061,82406113,English,1,0.630342085143
627424,35782419,English,0,0.333333333333
630711,1219392990,English,0,0.333333333333
631309,573440231,English,2,0.80250558225
631510,130160033,English,0,0.333333333333
632009,801454821341622273,English,0,0.333333333333
634917,94983880,English,1,0.579679084116
635436,4023751336,English,0,0.333333333333
635835,362087793,English,0,0.333333333333
636487,4212246466,English,2,0.66307688499
638356,377578508,English,0,0.657387734665
638463,716651219687710721,English,1,0.641228159532
638549,535517884,English,0,0.719609723668
639886,40202517,English,0,0.505718663343
640818,315844228,English,1,0.480571783472
641291,230468638,English,0,0.333333333333
642162,198630035,English,1,0.759103940021
642744,78270236,English,0,0.333333333333
642927,146876443,English,0,0.643389312792
644076,557566190,English,2,0.764722748634
647402,370954557,English,2,0.771964697012
651538,396797639,English,1,0.599434513021
653067,314011435,English,0,0.333333333333
658283,146378337,English,2,0.363483858551
658684,18044584,English,0,0.333333333333
658957,493817359,English,0,0.333333333333
662417,804696026749747200,English,0,0.333333333333
662786,399497931,English,2,0.663076758274
665798,1483308620,English,0,0.333333333333
665829,2475804510,English,2,0.663077894069
666962,606924030,English,2,0.946491293584
670754,378313849,English,1,0.910927576648
671322,2934089956,English,0,0.333333333333
671582,226969010,English,0,0.333333333333
672238,1525005157,English,2,0.689001432557
672251,411469476,English,0,0.333333333333
672461,457583009,English,2,0.652609413162
673741,132542962,English,0,0.333333333333
676452,34354982,English,0,0.333333333333
677060,1978661480,English,2,0.826469002516
678379,245901604,English,0,0.798364738209
679134,113892963,English,1,0.840692269829
681642,487491879,English,2,0.82590813586
682963,413122637,English,0,0.333333333333
683015,275931238,English,2,0.663078771398
683366,16010352,English,0,0.598077789165
683376,1282718953,English,1,0.94057704993
683520,240219124,English,0,0.333333333333
684060,794185604590436352,English,0,0.333333333333
684553,719107006775312384,English,0,0.333333333333
684753,314536657,English,2,0.663075399
684881,744313659879464961,English,0,0.333333333333
686007,4863572153,English,0,0.333333333333
686839,882730620,English,0,0.333333333333
687369,539801903,English,0,0.333333333333
687626,44120305,English,0,0.961218252671
687712,154249453,English,0,0.333333333333
688525,34190177,English,1,0.443236575783
688618,1477576064,English,0,0.333333333333
688713,2891963019,English,0,0.333333333333
688855,1611455653,English,0,0.333333333333
690107,2423258524,English,2,0.76899403954
690512,140085871,English,2,0.582194404549
690600,3400276632,English,0,0.333333333333
690685,14375384,English,0,0.333333333333
691883,587919318,English,1,0.635994422445
692618,110573258,English,0,0.675887542537
692852,803335627,English,0,0.333333333333
693410,805128108558942208,English,2,0.823987782234
693810,519399597,English,0,0.333333333333
694053,2172234809,English,0,0.535093503654
694239,940964593,English,2,0.766715408123
695344,2935778963,English,2,0.66307665519
695625,100188406,English,1,0.952929674804
697528,753545275738841088,English,0,0.878486270695
697554,155114439,English,0,0.333333333333
697683,4877588285,English,0,0.333333333333
697910,38254634,English,2,0.663077631947
698767,806464916400046080,English,0,0.333333333333
698922,143094620,English,0,0.743533575593
699078,280570726,English,2,0.748423569377
700151,806043493550485504,English,0,0.333333333333
701630,85540111,English,2,0.659002854341
702704,788750657436151809,English,0,0.880769056021
703173,264434467,English,0,0.333333333333
703449,423224523,English,1,0.718743843543
703830,338428987,English,2,0.663076707912
704131,23444346,English,0,0.333333333333
704151,838259984,English,0,0.617839651474
705046,736915412412203008,English,2,0.868393917108
706589,2965953225,English,0,0.333333333333
707958,203226528,English,0,0.333333333333
708819,1419111043,English,0,0.849988605479
709799,3395811761,English,0,0.972545228793
711307,1931157510,English,0,0.333333333333
713604,14514203,English,0,0.650327598726
714628,183044296,English,2,0.931130737997
715008,102748992,English,1,0.631591987523
715213,402130750,English,0,0.333333333333
716318,1341947556,English,2,0.765018966436
717068,1536359713,English,2,0.58047423809
717557,33345525,English,0,0.848139016286
719577,48989136,English,1,0.807635083004
720659,374079898,English,1,0.72314675592
721917,307447060,English,1,0.979792706714
726729,40769505,English,1,0.811453946752
730340,4403560817,English,0,0.789442065976
733850,392937085,English,1,0.888367639974
733869,1397139014,English,1,0.763751962879
734310,383260288,English,0,0.943314384216
734427,802106586911174656,English,0,0.333333333333
734977,466365002,English,2,0.6630727938
739279,733002235,English,0,0.82812273569
742006,2469810031,English,1,0.651471175236
742297,782611651065282561,English,0,0.333333333333
742961,97270101,English,1,0.657874701244
743970,23231946,English,0,0.672213274344
744089,2212989553,English,1,0.948524395822
744640,1180246310,English,0,0.643341759568
745218,788729092522840064,English,0,0.333333333333
745722,4857224631,English,2,0.601515072701
746340,2902399743,English,0,0.848325212874
747022,737324708,English,2,0.659001846701
748618,797080808414650369,English,0,0.333333333333
748930,58761175,English,0,0.333333333333
748980,189609217,English,0,0.333333333333
749043,3291038686,English,0,0.333333333333
749528,926771868,English,1,0.956873023195
749560,3045063207,English,2,0.828004699678
750824,621137825,English,0,0.736185872844
751236,335982729,English,0,0.804463230684
752263,754980700646993920,English,0,0.96460597765
752562,2356418119,English,1,0.895764307283
754581,2318337443,English,0,0.333333333333
755515,312542190,English,0,0.333333333333
755894,493445583,English,0,0.333333333333
757012,786506852,English,2,0.801707356508
757534,72579058,English,1,0.940509971083
758900,309190305,English,1,0.979211931997
760160,23666629,English,1,0.931436407229
761726,22461401,English,0,0.333333333333
761990,103940265,English,1,0.948813673493
762608,2411148564,English,2,0.796402823999
769664,405553771,English,2,0.663076772118
770447,95997392,English,0,0.333333333333
770823,2924917228,English,0,0.333333333333
772610,2180674142,English,2,0.914274566758
773060,59797087,English,1,0.890175096406
774075,38252282,English,0,0.333333333333
776585,781100594798952448,English,2,0.882842388436
778771,47729897,English,0,0.333333333333
780217,311593817,English,0,0.333333333333
781763,796810075411271680,English,0,0.557297477868
783572,36165549,English,0,0.657410040671
785346,704374535517298689,English,2,0.663076428531
785951,198003271,English,0,0.652736383414
786106,246854726,English,2,0.492159551238
791448,3117930209,English,0,0.333333333333
792189,381754538,English,1,0.648623771443
792328,250190539,English,1,0.490728692488
793642,61694906,English,0,0.333333333333
793924,2216411953,English,2,0.663077463617
797902,446356051,English,2,0.826519245931
798795,138361101,English,2,0.824288631235
802603,232680302,English,0,0.333333333333
803406,25584888,English,2,0.948868183972
805990,150324568,English,2,0.635651496555
806651,1005931668,English,2,0.659002326958
806667,165112705,English,0,0.517886179114
810578,228733335,English,2,0.91809075
811351,227576753,English,0,0.645446808979
811651,470188727,English,1,0.618370405723
812111,3175622332,English,0,0.333333333333
813339,220982239,English,0,0.333333333333
814609,455796339,English,2,0.66307809475
815727,514310345,English,0,0.333333333333
815871,71369180,English,1,0.557662868444
816090,794240366144851968,English,2,0.963179018966
816779,806938449538404353,English,0,0.333333333333
818845,12677472,English,1,0.924719591305
819901,93385894,English,1,0.65681390976
822337,3064578933,English,2,0.803137639218
823326,36222372,English,1,0.965581734977
825514,30202793,English,1,0.886192689796
825566,400679804,English,1,0.753742102411
825745,241624542,English,0,0.333333333333
826631,2755562490,English,0,0.986381148241
827576,200018017,English,0,0.333333333333
828579,540171915,English,0,0.333333333333
828749,86601987,English,0,0.333333333333
829348,4622530033,English,1,0.644538680829
830316,381594053,English,0,0.59838216345
831083,4822651097,English,0,0.333333333333
831757,2650149739,English,2,0.958945158119
832685,193190102,English,2,0.663077553041
832922,99337454,English,1,0.932650768831
832965,36713826,English,0,0.333333333333
833198,763350113825779712,English,1,0.901566405117
833383,355142130,English,2,0.663077791887
834394,1675932145,English,0,0.333333333333
834537,175122847,English,1,0.749457256113
834782,2203788133,English,1,0.745419767669
834789,3041382635,English,0,0.982383993561
836098,437625581,English,2,0.663077652906
839023,2811393156,English,2,0.480421961485
839905,3130558461,English,0,0.333333333333
841104,724355223549018112,English,0,0.818568450394
842155,3122220670,English,0,0.913741872758
842868,806420779,English,0,0.333333333333
843475,448183146,English,0,0.333333333333
844694,37783512,English,0,0.333333333333
848208,1185465428,English,0,0.652371652249
854318,756452469614505985,English,0,0.513023815156
855349,75006685,English,0,0.517484376942
857097,2958794681,English,1,0.643016334457
857335,2214697146,English,0,0.333333333333
860837,4351217747,English,0,0.819405073396
861749,355415171,English,1,0.799972631485
864514,126313442,English,0,0.921241581625
865054,369371336,English,2,0.663075593654
866419,708040489,English,0,0.333333333333
868871,4224353254,English,0,0.333333333333
870178,709756782088818688,English,0,0.333333333333
870738,1263284545,English,2,0.87063093953
874881,2552023286,English,1,0.604935657868
875171,2817174330,English,1,0.648789983466
875522,230828411,English,0,0.620966516477
875719,178263134,English,1,0.761552874938
876728,227752799,English,0,0.857666064884
877267,275196233,English,0,0.64054556115
877696,501562244,English,0,0.333333333333
879074,130610628,English,1,0.767147400495
879361,189077187,English,2,0.768114262573
879776,535660803,English,0,0.333333333333
879943,758001652284715008,English,2,0.506686222279
881238,732149736753483776,English,0,0.333333333333
881928,548488633,English,2,0.652662242452
883542,252644913,English,0,0.333333333333
884092,884211356,English,0,0.333333333333
884654,407027207,English,0,0.333333333333
887665,279665475,English,2,0.461793083029
888906,294572744,English,0,0.631700585642
889925,93921664,English,0,0.59838304823
891058,96409717,English,2,0.66307443425
895235,19333113,English,0,0.333333333333
896313,4734485476,English,0,0.764692375679
898050,1477497516,English,2,0.823923103548
898247,25191227,English,2,0.511131633299
912005,303117193,English,2,0.663078209393
913805,229236627,English,0,0.906743357989
914475,1851843438,English,2,0.771926491905
919883,2315906169,English,2,0.663079070107
921193,21750916,English,0,0.333333333333
925632,492946773,English,0,0.746604801758
927064,3434230558,English,1,0.561823725485
929548,63239896,English,0,0.333333333333
931594,31137248,English,2,0.891737729294
931884,754769068465455104,English,2,0.778506751352
932313,247431716,English,1,0.851887979923
934205,230344052,English,0,0.644036444574
935563,3103511,English,0,0.333333333333
937756,327953719,English,0,0.333333333333
944368,1972998626,English,0,0.333333333333
944571,32615912,English,0,0.333333333333
944634,1241574673,English,0,0.333333333333
945908,222051403,English,1,0.803696085643
946230,1952440856,English,0,0.333333333333
947193,247383221,English,2,0.612989995847
947342,1926312530,English,2,0.960040422302
947884,806952480697221120,English,0,0.333333333333
948873,72500716,English,0,0.647644509399
949640,809375922,English,0,0.333333333333
949665,367058223,English,1,0.902883672553
952084,4764432432,English,0,0.333333333333
956548,702372320367812608,English,2,0.546557948529
958664,2664954536,English,1,0.576453340701
962362,398232879,English,2,0.871868979605
965519,3026255499,English,1,0.959319999933
965996,2421963602,English,0,0.895462981069
966161,394716476,English,2,0.909583793813
967582,45328017,English,0,0.642904296759
968899,315796944,English,1,0.705716993284
969775,728161147250216960,English,1,0.974417363634
972346,22295128,English,2,0.971440768685
972982,70649364,English,1,0.974112752214
973560,266000308,English,0,0.333333333333
974777,90329785,English,0,0.333333333333
974833,72879867,English,2,0.825064461112
978046,625853313,English,0,0.333333333333
978171,978988441,English,0,0.825895166596
978742,162643255,English,1,0.925531692899
981831,442683582,English,0,0.333333333333
984053,114281256,English,0,0.333333333333
984907,131554792,English,0,0.333333333333
986107,770159358542016512,English,0,0.333333333333
987476,106844116,English,2,0.645600646664
988249,2769884070,English,0,0.692311237759
989199,45824900,English,0,0.333333333333
990480,557723838,English,1,0.652963432974
993976,170542003,English,1,0.60461553605
994199,467662265,English,0,0.333333333333
997457,577082526,English,0,0.333333333333
998623,284002769,English,0,0.333333333333
998802,44917475,English,0,0.333333333333
999576,473053300,English,0,0.333333333333
1000376,264130669,English,0,0.982644163699
1001295,897830036,English,0,0.650242653452
1003646,3123695237,English,0,0.333333333333
1003761,119116662,English,1,0.965178120971
1004354,504680082,English,0,0.702827852777
1004683,3087435148,English,0,0.333333333333
1005588,160310343,English,0,0.652896832351
1006622,113516603,English,1,0.850128903987
1008901,612457117,English,1,0.947300349626
1010231,29324093,English,0,0.647570983364
1010379,2182545361,English,0,0.333333333333
1010451,382132743,English,0,0.333333333333
1015002,58198614,English,2,0.612965040189
1015730,389490868,English,0,0.333333333333
1015875,198836015,English,0,0.333333333333
1018280,611800349,English,2,0.659003977997
1018690,214431595,English,0,0.652842758157
1019085,102747472,English,1,0.644496294818
1019173,2370259699,English,0,0.760816161759
1019358,106407682,English,1,0.846535556835
1020507,334210072,English,1,0.955909863354
1026101,1467936559,English,0,0.333333333333
1030281,99585639,English,1,0.89661646088
1030501,19393865,English,0,0.985097940539
1030700,287680468,English,2,0.769190459229
1030909,154830867,English,0,0.333333333333
1030983,395661766,English,1,0.980473018212
1033389,20769963,English,2,0.663078063007
1033805,450852189,English,0,0.855139234402
1035239,267316534,English,1,0.862511032599
1036204,413989122,English,1,0.756785681271
1037019,46415194,English,0,0.756426612156
1037351,1284524455,English,1,0.551112260709
1039324,2471778865,English,0,0.333333333333
1039617,3286679384,English,1,0.834649367979
1040338,12107202,English,0,0.652845908472
1040586,704677407521972224,English,0,0.333333333333
1041513,1006219242,English,0,0.333333333333
1042386,738717513626836992,English,2,0.765031821638
1042454,15819609,English,0,0.333333333333
1042727,713303365325889537,English,2,0.765943474168
1042765,42073554,English,0,0.333333333333
1046190,558046950,English,0,0.758755004301
1047060,257406275,English,0,0.333333333333
1047752,750799894554828801,English,0,0.333333333333
1047820,1385391025,English,2,0.645055455298
1048432,700727334,English,2,0.66307877355
1049356,281471076,English,1,0.630291727274
1049663,611785759,English,0,0.333333333333
1049747,2744263490,English,0,0.333333333333
1050746,414277019,English,0,0.333333333333
1051339,237321150,English,2,0.657067207868
1052296,410758658,English,0,0.333333333333
1054065,127640891,English,0,0.333333333333
1054361,1021583059,English,0,0.826078641225
1056148,10876052,English,2,0.850516690809
1056241,51198775,English,2,0.585583732027
1057334,1288776013,English,0,0.645419155295
1058013,201719965,English,0,0.333333333333
1058764,792010007239880704,English,0,0.333333333333
1059530,426758387,English,0,0.469774364811
1060600,473869575,English,0,0.808862464064
1064347,487867766,English,0,0.333333333333
1064426,763197423367950336,English,2,0.769211226468
1064561,190672547,English,2,0.663076241736
1064663,3107510100,English,1,0.963343702955
1066341,65616178,English,0,0.333333333333
1068035,80329278,English,1,0.733846159533
1072687,321496114,English,0,0.333333333333
1073734,211154975,English,0,0.333333333333
1077398,1206201636,English,1,0.939510330975
1080458,2807341174,English,0,0.650261381132
1081216,318311108,English,0,0.333333333333
1082334,3335459591,English,0,0.333333333333
1083198,3308623828,English,1,0.648782108084
1084445,2266399608,English,0,0.927253427083
1086231,734360943254228993,English,1,0.754818561002
1086964,270076619,English,2,0.528460323317
1087385,1119760256,English,0,0.645762242574
1087890,27941012,English,0,0.770627071662
1093743,620890548,English,2,0.663077767679
1094649,137361253,English,2,0.446722537739
1096479,1304460733,English,0,0.333333333333
1097986,105561522,English,0,0.597584194239
1098806,750021394331820035,English,1,0.635977261311
1099542,171096016,English,0,0.333333333333
1100123,2351317675,English,2,0.581748116947
1100998,503375197,English,1,0.64879032512
1103006,257856987,English,0,0.333333333333
1104634,806864086092935168,English,0,0.333333333333
1106369,1512847602,English,2,0.861073211682
1106705,266529545,English,2,0.663076686516
1108020,785479215168749568,English,0,0.333333333333
1109352,569896761,English,0,0.557148478394
1109757,1490180408,English,0,0.333333333333
1109992,85535926,English,1,0.971164219104
1111137,104988103,English,0,0.721497891518
1112615,95597485,English,2,0.65304556056
1114412,748923775643557888,English,2,0.860480518613
1114574,224171476,English,0,0.333333333333
1115526,301934392,English,1,0.644510151033
1115669,17199709,English,1,0.898585888386
1116084,493109905,English,0,0.755328634354
1116495,1560453596,English,0,0.333333333333
1116704,3292801943,English,0,0.333333333333
1119011,710206760058019840,English,0,0.333333333333
1119024,3049529122,English,2,0.94646657546
1119072,793834609695870977,English,2,0.652648869952
1120041,77404218,English,0,0.333333333333
1120319,1623078866,English,0,0.645384744611
1120808,137230376,English,0,0.333333333333
1121019,727113102429458432,English,0,0.817690870423
1122858,272031135,English,0,0.800923126717
1126257,241953439,English,0,0.333333333333
1126944,3365920924,English,2,0.765023469558
1128841,2378700798,English,0,0.333333333333
1129207,54555434,English,0,0.333333333333
1131361,3434089576,English,2,0.604369009385
1131567,16712327,English,2,0.754656783633
1132778,808398853657554944,English,2,0.645104375531
1133055,173882520,English,1,0.890790273401
1135368,348960950,English,2,0.82812308907
1135778,2465142548,English,0,0.333333333333
1136844,2551199449,English,2,0.506670021614
1137012,796039681146228737,English,2,0.904097004622
1138140,4202438261,English,1,0.850432583836
1138183,42221314,English,1,0.935086637141
1140275,1610064361,English,1,0.807735264207
1140642,313207908,English,0,0.333333333333
1143533,244620596,English,2,0.880675332521
1145926,1685606161,English,1,0.749092424156
1147358,46767180,English,0,0.333333333333
1147376,208696755,English,1,0.934196922325
1149095,76602928,English,1,0.648694984237
1150506,1642107594,English,0,0.630865578662
1151357,921807882,English,0,0.333333333333
1154203,83398000,English,0,0.333333333333
1154410,1940322230,English,2,0.767152414965
1155236,762257086096941056,English,0,0.652843849183
1155481,1853392764,English,0,0.594746586401
1155571,808886869610102789,English,0,0.333333333333
1156298,362035439,English,0,0.650281354894
1156640,469233941,English,2,0.663077724947
1158544,246965955,English,0,0.333333333333
